Sample,Rep,Date,mAU,short_name_antho,Extract_ini_vol,Extract_final_vol,Skin_weight_aft,Berry_weight,Berry_numb
B3R3,3,8/20/2019,198.9,Peo3Gpc,50,53.5,7.3,54.5,60
B1R2,1,9/3/2019,336.5,Peo3Gpc,66,51,9.76,73.14,60
B1R2,2,9/3/2019,406.7,Peo3Gpc,67,50,7.91,73.97,60
B1R2,3,9/3/2019,338.6,Peo3Gpc,67,52,9.47,73.34,60
B1R3,1,9/3/2019,151.6,Peo3Gpc,49,55,7.58,54.86,60
B1R3,2,9/3/2019,179.1,Peo3Gpc,49,52,6.73,54.64,60
B1R3,3,9/3/2109,,Peo3Gpc,,,,,
B1R4,1,9/3/2019,161.3,Peo3Gpc,47,51.5,6.09,52.9,60
B1R4,2,9/3/2019,155.6,Peo3Gpc,47,50.5,5.8,52.58,60
B1R4,3,9/3/2019,133,Peo3Gpc,47,52,8.66,52.04,60
B2R1,1,9/3/2019,371.5,Peo3Gpc,62,51,10.66,69.09,60
B2R1,2,9/3/2019,229.8,Peo3Gpc,62,52.5,9.33,69.1,60
B2R1,3,9/3/2019,277.9,Peo3Gpc,62,53.5,10.6,69.07,60
B2R2,1,9/3/2019,336.7,Peo3Gpc,60,55,10.5,67.11,60
B2R2,2,9/3/2019,306,Peo3Gpc,60,58,11.08,67.33,60
B2R2,3,9/3/2019,393.1,Peo3Gpc,60,53,10.78,67.23,60
B2R3,1,9/3/2019,232.4,Peo3Gpc,54,50.5,9.45,60.4,60
B2R3,2,9/3/2019,189.2,Peo3Gpc,54,51,9.83,60.1,60
B2R3,3,9/3/2019,238.5,Peo3Gpc,54,50,8.16,60.11,60
B3R1,1,9/3/2019,229,Peo3Gpc,54,52.5,9.59,59.93,60
B3R1,2,9/3/2019,309.1,Peo3Gpc,54,50.5,9.21,59.81,60
B3R1,3,9/3/2019,228.9,Peo3Gpc,54,52,9.45,59.06,60
B3R2,1,9/3/2019,370,Peo3Gpc,54,52,9.23,61.06,60
B3R2,2,9/3/2019,325.5,Peo3Gpc,54,50,9.73,60.77,60
B3R2,3,9/3/2019,296.2,Peo3Gpc,54,51,9.12,60.82,60
B3R3,1,9/3/2019,296.7,Peo3Gpc,52,51,8.77,57.2,60
B3R3,2,9/3/2019,283.5,Peo3Gpc,52,52.5,10.8,56.84,60
B3R3,3,9/3/2019,288.7,Peo3Gpc,52,52,9.59,57.13,60
B1R2,1,9/12/2019,316.6,Peo3Gpc,69,54.5,10.67,75.33,60
B1R2,2,9/12/2019,243.7,Peo3Gpc,69,57,11.24,75.67,60
B1R2,3,9/12/2019,360,Peo3Gpc,69,51.5,10.58,75.98,60
B1R3,1,9/12/2019,169.1,Peo3Gpc,47,52,8.71,52.66,60
B1R3,2,9/12/2019,132.9,Peo3Gpc,47,57,8.71,52.89,60
B1R3,3,9/12/2019,136.3,Peo3Gpc,47,57,8.76,52.14,60
B1R4,1,9/12/2019,167.1,Peo3Gpc,47,53,8.05,51.76,60
B1R4,2,9/12/2019,169.1,Peo3Gpc,47,52,7.04,51.59,60
B1R4,3,9/12/2019,178.4,Peo3Gpc,47,54.5,8.19,51.77,60
B2R1,1,9/19/2019,263.8,Peo3Gpc,60,50.5,9.79,67.05,60
B2R1,2,9/19/2019,259.1,Peo3Gpc,60,53.5,10.54,67.21,60
B2R1,3,9/19/2019,279.3,Peo3Gpc,61,50.5,10.56,67.11,60
B2R2,1,9/19/2019,279.9,Peo3Gpc,58,51,10.42,64.16,60
B2R2,2,9/19/2019,342.3,Peo3Gpc,58,53,10.23,64.18,60
B2R2,3,9/19/2019,320.5,Peo3Gpc,58,54.5,10.71,64.23,60
B2R3,1,9/19/2019,234,Peo3Gpc,52,53.5,7.54,57.23,60
B2R3,2,9/19/2019,189.2,Peo3Gpc,52,59,7.01,56.82,60
B2R3,3,9/19/2019,180.3,Peo3Gpc,52,54,7.31,57.06,60
B3R1,1,9/19/2019,188.8,Peo3Gpc,56,57.5,8.93,62.67,60
B3R1,2,9/19/2019,170.9,Peo3Gpc,56,55.5,9.59,62.56,60
B3R1,3,9/19/2019,158.7,Peo3Gpc,56,52.5,8.9,62.95,60
B3R2,1,9/19/2019,224.8,Peo3Gpc,55,56.5,9.17,61.52,60
B3R2,2,9/19/2019,258.8,Peo3Gpc,55,52.5,9.66,61.82,60
B3R2,3,9/19/2019,193.7,Peo3Gpc,55,59,8.45,61.45,60
B3R3,1,9/19/2019,264.2,Peo3Gpc,54,54,8.69,60.68,60
B3R3,2,9/19/2019,314.4,Peo3Gpc,54,51,8.82,60.48,60
B3R3,3,9/19/2019,248.8,Peo3Gpc,54,54,8.45,60.31,60
B1R2,1,8/8/2019,516.4,M3Gpc,56,55.5,6.57,60.8,60
B1R2,2,8/8/2019,465.1,M3Gpc,56,54.5,6.69,60.8,60
B1R2,3,8/8/2019,386.6,M3Gpc,56,55,5.95,60.5,60
B1R3,1,8/8/2019,273.1,M3Gpc,34,52.5,4.94,42,60
B1R3,2,8/8/2019,259.9,M3Gpc,34,53,5.25,42,60
B1R3,3,8/8/2019,286.7,M3Gpc,34,54.5,5.1,42.3,60
B1R4,1,8/8/2019,333.7,M3Gpc,36,51.5,5.8,44.8,60
B1R4,2,8/8/2019,287.1,M3Gpc,36,50,5.66,44.7,60
B1R4,3,8/8/2019,253.7,M3Gpc,36,54,6.27,45,60
B2R1,1,8/8/2019,462,M3Gpc,50,50,6.32,54.9,60
B2R1,2,8/8/2019,426,M3Gpc,50,53,5.99,54.9,60
B2R1,3,8/8/2019,438.6,M3Gpc,50,52,5.92,55.1,60
B2R2,1,8/8/2019,538.8,M3Gpc,54,52.5,6.6,59.6,60
B2R2,2,8/8/2019,509.9,M3Gpc,54,52,7.08,59.2,60
B2R2,3,8/8/2019,553.4,M3Gpc,54,54,6.92,59.3,60
B2R3,1,8/8/2019,276.7,M3Gpc,44,52,5.74,47,60
B2R3,2,8/8/2019,233.4,M3Gpc,44,51,5.77,47,60
B2R3,3,8/8/2019,207.8,M3Gpc,44,51.5,6.3,46.9,60
B3R1,1,8/8/2019,277.2,M3Gpc,48,57,6.38,51.9,60
B3R1,2,8/8/2019,242.2,M3Gpc,48,56,6.52,51.9,60
B3R1,3,8/8/2019,272.8,M3Gpc,48,57,5.99,51.9,60
B3R2,1,8/8/2019,313.8,M3Gpc,44,56,6.03,49.4,60
B3R2,2,8/8/2019,290.9,M3Gpc,44,52.5,5.42,49.4,60
B3R2,3,8/8/2019,280.7,M3Gpc,45,54,6.38,49.7,60
B3R3,1,8/8/2019,239.8,M3Gpc,46,52.5,6.39,51.1,60
B3R3,2,8/8/2019,278.1,M3Gpc,46,53.5,6.05,51.4,60
B3R3,3,8/8/2019,329.3,M3Gpc,46,54,6.25,51.3,60
B1R2,1,8/15/2019,1114.1,M3Gpc,62,53,8.27,67.75,60
B1R2,2,8/15/2019,1310.8,M3Gpc,62,51,8.22,67.69,60
B1R2,3,8/15/2019,928.8,M3Gpc,62,53.5,7.73,67.53,60
B1R3,1,8/15/2019,786.1,M3Gpc,46,51.5,5.89,50.8,60
B1R3,2,8/15/2019,781.9,M3Gpc,46,50,5.83,50.69,60
B1R3,3,8/15/2019,759.6,M3Gpc,46,50.91,5.53,50.91,60
B1R4,1,8/15/2019,666.4,M3Gpc,44,53,6.44,49.34,60
B1R4,2,8/15/2019,522.8,M3Gpc,45,53,5.64,49.45,60
B1R4,3,8/15/2019,627,M3Gpc,44,51,4.67,49.23,60
B2R1,1,8/15/2019,860.6,M3Gpc,55,52,6.17,59.84,60
B2R1,2,8/15/2019,821,M3Gpc,55,54,6.91,59.99,60
B2R1,3,8/15/2019,875.2,M3Gpc,55,51,6.58,59.87,60
B2R2,1,8/15/2019,1114,M3Gpc,59,49.5,6.98,65.26,60
B2R2,2,8/15/2019,927.7,M3Gpc,59,53,7.93,65.03,60
B2R2,3,8/15/2019,1098,M3Gpc,59,51,7.75,65.07,60
B2R3,1,8/15/2019,648.8,M3Gpc,48,49,6.39,52.96,60
B2R3,2,8/15/2019,469.8,M3Gpc,48,52,6,53.1,60
B2R3,3,8/15/2019,583.2,M3Gpc,48,51,6.23,53.24,60
B3R1,1,8/15/2019,631.5,M3Gpc,54,51.5,6.38,58.98,60
B3R1,2,8/15/2019,580.4,M3Gpc,54,51,8.56,59.2,60
B3R1,3,8/15/2019,568.5,M3Gpc,54,51.5,6.22,59.22,60
B3R2,1,8/15/2019,703.3,M3Gpc,50,50.5,5.15,54.25,60
B3R2,2,8/15/2019,442.9,M3Gpc,50,55,6.95,54.51,60
B3R2,3,8/15/2019,633.8,M3Gpc,50,50.5,5.41,54.1,60
B3R3,1,8/15/2019,460,M3Gpc,48,52,7.31,52.78,60
B3R3,2,8/15/2019,561,M3Gpc,48,50,6.61,52.95,60
B3R3,3,8/15/2019,587.7,M3Gpc,48,50,6.21,52.85,60
B1R2,1,8/20/2019,1194.1,M3Gpc,64,51,8.07,69.82,60
B1R2,2,8/20/2019,1255.4,M3Gpc,64,51.5,8.92,69.55,60
B1R2,3,8/20/2019,1100.7,M3Gpc,64,51.5,7.41,69.71,60
B1R3,1,8/20/2019,637.4,M3Gpc,45,50.5,5.78,49.24,60
B1R3,2,8/20/2019,546.9,M3Gpc,45,52.5,5.58,49.26,60
B1R3,3,8/20/2019,481.4,M3Gpc,45,53,6.35,49.23,60
B1R4,1,8/20/2019,443.1,M3Gpc,44,52.5,7.02,48.1,60
B1R4,2,8/20/2019,335.4,M3Gpc,44,58,5.85,47.95,60
B1R4,3,8/20/2019,423.5,M3Gpc,44,50.5,6.55,47.79,60
B2R1,1,8/20/2019,1117.4,M3Gpc,59,52,7.33,64.78,60
B2R1,2,8/20/2019,1132.7,M3Gpc,59,55.5,9.18,65.09,60
B2R1,3,8/20/2019,1245.8,M3Gpc,59,51,8.31,65.02,60
B2R2,1,8/20/2019,1133.2,M3Gpc,59,51.5,9.69,64.57,60
B2R2,2,8/20/2019,1065.9,M3Gpc,58,50.5,8.69,64.03,60
B2R2,3,8/20/2019,994.5,M3Gpc,59,52,7.37,64.48,60
B2R3,1,8/20/2019,759,M3Gpc,52,52.5,7.74,57.54,60
B2R3,2,8/20/2019,765.7,M3Gpc,52,52,7.67,57.29,60
B2R3,3,8/20/2019,758.5,M3Gpc,52,50.5,6.23,57.14,60
B3R1,1,8/20/2019,535.9,M3Gpc,52,52,8.68,57.45,60
B3R1,2,8/20/2019,508.3,M3Gpc,52,55.5,8.47,57.16,60
B3R1,3,8/20/2019,587.1,M3Gpc,52,51,9.02,57.34,60
B3R2,1,8/20/2019,796,M3Gpc,56,52.5,6.99,61.17,60
B3R2,2,8/20/2019,561.6,M3Gpc,56,54,6.19,61,60
B3R2,3,8/20/2019,617,M3Gpc,56,54.5,7.97,61.05,60
B3R3,1,8/20/2019,605.9,M3Gpc,49,53,6.92,54.38,60
B3R3,2,8/20/2019,664.2,M3Gpc,49,51.5,6.89,54.31,60
B3R3,3,8/20/2019,470.2,M3Gpc,50,53.5,7.3,54.5,60
B1R2,1,9/3/2019,1466.4,M3Gpc,66,51,9.76,73.14,60
B1R2,2,9/3/2019,1616.3,M3Gpc,67,50,7.91,73.97,60
B1R2,3,9/3/2019,1364.1,M3Gpc,67,52,9.47,73.34,60
B1R3,1,9/3/2019,688,M3Gpc,49,55,7.58,54.86,60
B1R3,2,9/3/2019,840.7,M3Gpc,49,52,6.73,54.64,60
B1R3,3,9/3/2109,,M3Gpc,,,,,
B1R4,1,9/3/2019,655.1,M3Gpc,47,51.5,6.09,52.9,60
B1R4,2,9/3/2019,616.9,M3Gpc,47,50.5,5.8,52.58,60
B1R4,3,9/3/2019,526.8,M3Gpc,47,52,8.66,52.04,60
B2R1,1,9/3/2019,1524.5,M3Gpc,62,51,10.66,69.09,60
B2R1,2,9/3/2019,943.6,M3Gpc,62,52.5,9.33,69.1,60
B2R1,3,9/3/2019,1223.6,M3Gpc,62,53.5,10.6,69.07,60
B2R2,1,9/3/2019,1183,M3Gpc,60,55,10.5,67.11,60
B2R2,2,9/3/2019,1078.8,M3Gpc,60,58,11.08,67.33,60
B2R2,3,9/3/2019,1363.8,M3Gpc,60,53,10.78,67.23,60
B2R3,1,9/3/2019,1035.4,M3Gpc,54,50.5,9.45,60.4,60
B2R3,2,9/3/2019,869.6,M3Gpc,54,51,9.83,60.1,60
B2R3,3,9/3/2019,1053.9,M3Gpc,54,50,8.16,60.11,60
B3R1,1,9/3/2019,954.1,M3Gpc,54,52.5,9.59,59.93,60
B3R1,2,9/3/2019,1147.5,M3Gpc,54,50.5,9.21,59.81,60
B3R1,3,9/3/2019,915.8,M3Gpc,54,52,9.45,59.06,60
B3R2,1,9/3/2019,1296.7,M3Gpc,54,52,9.23,61.06,60
B3R2,2,9/3/2019,1150.8,M3Gpc,54,50,9.73,60.77,60
B3R2,3,9/3/2019,1139.9,M3Gpc,54,51,9.12,60.82,60
B3R3,1,9/3/2019,1001.6,M3Gpc,52,51,8.77,57.2,60
B3R3,2,9/3/2019,971.6,M3Gpc,52,52.5,10.8,56.84,60
B3R3,3,9/3/2019,1080,M3Gpc,52,52,9.59,57.13,60
B1R2,1,9/12/2019,1548.2,M3Gpc,69,54.5,10.67,75.33,60
B1R2,2,9/12/2019,1172.3,M3Gpc,69,57,11.24,75.67,60
B1R2,3,9/12/2019,1695,M3Gpc,69,51.5,10.58,75.98,60
B1R3,1,9/12/2019,793.9,M3Gpc,47,52,8.71,52.66,60
B1R3,2,9/12/2019,637.3,M3Gpc,47,57,8.71,52.89,60
B1R3,3,9/12/2019,675.2,M3Gpc,47,57,8.76,52.14,60
B1R4,1,9/12/2019,780.8,M3Gpc,47,53,8.05,51.76,60
B1R4,2,9/12/2019,743.6,M3Gpc,47,52,7.04,51.59,60
B1R4,3,9/12/2019,785.4,M3Gpc,47,54.5,8.19,51.77,60
B2R1,1,9/19/2019,1327.4,M3Gpc,60,50.5,9.79,67.05,60
B2R1,2,9/19/2019,1253.9,M3Gpc,60,53.5,10.54,67.21,60
B2R1,3,9/19/2019,1398,M3Gpc,61,50.5,10.56,67.11,60
B2R2,1,9/19/2019,1242,M3Gpc,58,51,10.42,64.16,60
B2R2,2,9/19/2019,1480.1,M3Gpc,58,53,10.23,64.18,60
B2R2,3,9/19/2019,1347.1,M3Gpc,58,54.5,10.71,64.23,60
B2R3,1,9/19/2019,1213.9,M3Gpc,52,53.5,7.54,57.23,60
B2R3,2,9/19/2019,900,M3Gpc,52,59,7.01,56.82,60
B2R3,3,9/19/2019,954.7,M3Gpc,52,54,7.31,57.06,60
B3R1,1,9/19/2019,905.2,M3Gpc,56,57.5,8.93,62.67,60
B3R1,2,9/19/2019,817.7,M3Gpc,56,55.5,9.59,62.56,60
B3R1,3,9/19/2019,803,M3Gpc,56,52.5,8.9,62.95,60
B3R2,1,9/19/2019,970.4,M3Gpc,55,56.5,9.17,61.52,60
B3R2,2,9/19/2019,1092,M3Gpc,55,52.5,9.66,61.82,60
B3R2,3,9/19/2019,866.7,M3Gpc,55,59,8.45,61.45,60
B3R3,1,9/19/2019,1134.6,M3Gpc,54,54,8.69,60.68,60
B3R3,2,9/19/2019,1353.5,M3Gpc,54,51,8.82,60.48,60
B3R3,3,9/19/2019,1077,M3Gpc,54,54,8.45,60.31,60
